user,CSS3,HTML,Googlemap,Memcached,name,Git,Cpp,jQueryUI,NumPy,Julia,SQL,Scala,HTMLDOM,Rust,Linux,JavaScript,Maven,Bootstrap3,MySQL,MongoDB,Python2x,MVC,FontAwesome,XPath,JSON,Eclipse,PostgreSQL,jQuery,Designpatterns,Nodejs,Chartjs,JSP,Java,Docker,W3C,XLink,Foundation,Echarts,XQuery,Highcharts,Kotlin,Pandas,C,Razor,ASPNET,Scipy,XSLT,WebHosting,SQLite,AppML,Matplotlib,AngularJS,servlet,HTML5,ionic,DTD,PHP,Bootstrap4,SVG,XPointer,BrowserInformation,XSLFO,WebsiteBuilding,jQueryMobile,Vue3,TCPIP,Redis,SOAP,Swift,algorithms,WebService,Perl,ASP,RDF,Svn,VBScript,XML,Vuejs,AJAX,WebPages,Django,TypeScript,c_s,XMLDOM,Bootstrap5,Python,WebsiteQuality,Go,WSDL,CSS,XMLSchema,RSS,HTTP,R,WebForms,Markdown,Lua,AngularJS2,React,Ruby,regular,id
user6140,0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,0,0,10,10,0,0,10,0,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,0,10,0,10,0,10,10,10,0,0,0,10,10,0,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,0,10,10,0,10,10,0,10,10,6141
user6141,8,8,8,0,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,0,8,0,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,0,8,0,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,0,0,8,8,8,0,8,8,8,0,8,0,8,8,8,8,8,8,8,8,8,8,8,0,0,8,8,8,8,8,8,6142
user6142,7,7,0,0,0,7,7,0,7,7,0,7,7,7,7,0,7,0,7,7,7,7,0,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,0,7,7,7,7,0,7,7,7,7,7,0,0,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,7,7,0,7,7,7,0,7,7,7,7,7,7,7,7,7,6143
user6143,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0,3,0,3,3,0,3,3,0,3,0,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3,0,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3,3,0,0,3,0,3,0,0,3,0,3,3,0,3,3,3,3,3,3,3,3,3,3,3,0,3,3,0,3,0,3,6144
user6144,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,0,0,3,3,3,3,0,3,3,0,0,3,3,0,3,3,0,3,0,3,3,3,3,3,3,3,3,3,0,0,3,0,0,3,3,0,3,3,3,3,0,0,3,3,0,3,0,3,3,0,3,0,3,3,3,3,3,0,3,3,3,3,3,3,3,0,3,3,3,3,3,0,3,3,3,3,3,3,0,3,3,3,3,3,3,6145
user6145,6,6,6,0,0,6,0,6,6,6,6,6,6,6,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,0,0,6,6,0,6,0,6,0,6,0,6,6,6,6,6,0,0,0,6,6,0,6,6,6,0,6,0,6,6,0,0,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6146
user6146,6,6,6,6,0,6,6,6,6,6,6,6,6,0,0,6,6,6,6,0,0,6,6,6,6,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,0,6,6,0,6,6,6,0,0,6,6,0,0,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,0,6,6,6,6,0,6,6,6,6,6,0,6,6,0,6147
user6147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6148
user6148,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,6149
user6149,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,0,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,0,10,0,10,10,10,0,10,10,10,10,0,0,10,0,10,10,10,10,10,0,10,10,10,10,10,10,6150
user6150,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,0,0,8,8,8,0,8,0,0,0,8,8,8,8,8,8,8,8,8,8,8,0,0,8,0,8,8,0,0,8,8,8,8,8,8,8,8,0,8,8,0,8,8,8,0,8,8,8,8,8,8,8,8,0,0,8,8,0,0,0,8,0,8,8,8,8,8,8,0,0,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,6151
user6151,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,7,0,7,7,7,7,0,7,0,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,0,7,7,7,7,0,7,7,0,0,7,7,7,0,7,0,0,7,7,0,7,7,7,7,7,7,7,0,7,7,0,7,7,7,7,0,7,7,0,6152
user6152,8,0,8,8,8,8,8,0,8,8,8,8,0,8,8,8,8,0,8,8,8,0,8,8,8,8,0,8,0,8,8,8,8,8,8,8,8,0,8,8,8,0,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,0,0,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,0,0,8,0,8,8,8,8,8,0,8,0,8,8,8,8,8,8,6153
user6153,4,4,4,4,0,4,4,4,4,4,0,4,4,0,4,0,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,0,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,0,0,4,4,4,4,0,4,4,4,0,4,4,0,4,0,0,0,4,4,4,4,0,4,0,0,4,6154
user6154,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,0,0,10,10,10,10,10,10,10,10,10,10,0,0,10,0,0,10,10,10,10,0,10,0,10,10,0,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,0,10,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,0,0,10,10,10,10,10,6155
user6155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6156
user6156,7,7,7,7,7,7,7,0,7,7,7,7,7,0,7,7,7,7,7,7,0,0,7,0,7,7,7,7,7,7,7,0,7,7,7,7,7,7,0,0,0,7,0,0,0,7,7,7,7,7,7,0,0,7,7,7,7,0,7,7,7,0,7,0,7,7,0,7,7,7,0,0,7,7,7,0,7,7,7,0,7,7,0,7,7,7,7,7,7,0,7,7,7,7,7,0,7,7,7,7,7,6157
user6157,9,9,9,0,9,0,9,0,9,9,9,9,9,9,9,9,0,0,9,0,9,9,9,9,0,9,9,9,9,0,0,9,9,9,0,9,9,9,9,9,9,9,9,9,0,9,0,9,9,9,9,0,9,9,0,0,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,0,0,9,9,9,9,9,9,0,0,9,9,0,9,0,9,9,9,9,9,9,9,9,0,9,0,9,9,0,6158
user6158,3,3,3,3,3,3,0,3,3,0,3,3,3,0,3,0,0,3,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,0,0,0,0,3,0,0,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,3,3,3,3,0,3,0,3,0,3,3,0,3,0,3,3,3,0,0,3,6159
user6159,0,4,4,4,0,0,0,4,0,4,4,4,4,4,0,0,4,4,4,4,4,0,4,4,4,0,0,4,4,4,4,0,4,4,0,4,4,4,4,4,4,4,4,0,4,4,4,0,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,0,4,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6160
user6160,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,0,4,0,0,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,0,4,4,6161
user6161,2,0,2,2,2,0,2,2,2,2,2,2,2,0,0,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,0,2,2,0,2,0,0,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6162
user6162,9,0,9,9,9,0,9,9,9,9,9,9,9,9,9,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,0,9,0,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,0,9,9,0,9,9,9,0,9,0,9,9,0,9,9,9,0,9,9,9,9,0,0,9,9,9,9,9,9,9,9,9,9,0,9,9,0,0,9,9,9,9,9,0,9,0,9,9,9,9,6163
user6163,10,10,10,0,0,10,10,0,10,10,0,10,10,10,0,10,10,10,10,10,10,10,10,10,10,0,0,10,10,0,10,10,10,10,0,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,0,10,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,6164
user6164,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,0,0,0,4,4,4,4,4,4,4,0,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,0,0,4,4,4,0,4,4,4,4,4,4,4,4,0,0,4,4,4,4,0,4,0,4,4,6165
user6165,8,8,8,0,8,8,0,8,8,0,8,0,8,8,0,8,8,8,8,8,8,8,0,8,8,8,0,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,0,8,8,8,8,8,8,0,8,0,8,8,8,8,0,8,0,8,8,0,8,8,0,8,8,8,8,0,8,8,8,8,8,0,8,8,8,8,8,8,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,6166
user6166,0,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,0,4,4,0,4,0,4,4,4,4,4,4,0,0,4,4,4,0,4,4,4,4,4,4,4,4,0,0,4,4,6167
user6167,9,9,9,0,9,9,9,9,9,9,9,9,0,9,9,9,9,0,9,9,9,9,9,9,9,9,9,0,0,9,9,9,0,0,9,9,9,9,9,9,9,9,0,9,9,9,9,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,0,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,0,9,9,9,9,9,0,9,9,9,9,9,0,6168
user6168,2,2,2,2,2,2,2,2,2,2,0,0,2,2,0,2,2,2,2,2,0,0,0,2,2,2,2,0,2,0,2,2,2,0,2,2,0,2,0,2,0,0,2,0,0,0,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,0,2,2,2,2,0,2,2,0,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,0,6169
user6169,0,0,2,2,2,2,2,0,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,0,2,2,2,2,2,2,2,2,2,2,0,0,2,0,2,2,2,0,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,0,0,2,6170
user6170,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,0,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,0,5,5,5,0,5,0,5,5,5,5,5,5,5,0,5,5,5,0,5,5,5,5,5,5,5,6171
user6171,3,3,3,3,3,3,3,0,3,0,0,3,3,3,3,0,3,3,0,3,0,0,3,3,0,0,3,0,3,3,3,0,3,3,0,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3,3,3,0,3,0,3,0,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,3,0,3,3,3,3,0,0,3,6172
user6172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6173
user6173,4,4,4,0,0,4,4,0,4,4,4,4,4,4,0,4,4,4,0,4,0,0,0,4,4,4,0,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,0,4,0,4,0,4,4,4,4,4,4,0,4,4,4,0,4,4,4,4,0,4,4,4,4,0,4,0,0,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,6174
user6174,3,3,3,3,0,3,3,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,0,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,0,0,3,0,3,0,3,3,3,0,3,3,3,3,3,3,3,0,3,3,3,3,0,0,3,3,3,0,3,3,3,3,3,3,0,0,0,3,0,3,3,3,3,6175
user6175,0,8,8,0,0,0,8,8,8,8,0,8,8,0,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,0,0,8,0,0,8,8,8,8,8,8,8,0,8,8,8,8,0,0,8,8,8,8,8,0,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,0,0,8,8,0,8,8,8,8,8,8,8,0,6176
user6176,5,0,5,5,5,5,0,5,5,5,5,5,0,5,5,0,5,5,5,5,0,5,5,0,0,5,0,5,0,5,5,0,5,5,5,5,5,5,0,5,5,0,5,5,5,0,0,5,5,0,5,0,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,0,5,5,0,5,5,5,5,5,6177
user6177,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,0,8,8,8,8,0,8,8,8,8,8,8,8,0,8,0,8,8,8,0,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,0,8,8,8,6178
user6178,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,6179
user6179,5,5,5,0,5,5,5,5,5,0,5,5,0,5,0,5,5,0,5,5,5,5,0,0,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,0,5,5,0,0,0,5,5,0,5,0,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,0,5,5,0,0,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,6180
user6180,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,0,2,2,0,2,2,2,2,2,0,2,2,2,2,2,0,2,0,0,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,6181
user6181,6,6,0,0,6,0,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,0,6,6,0,0,6,6,6,6,6,6,6,6,6,0,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6,0,0,0,6,6,6,6,6,0,6,6,6,6,0,6,0,6,6,0,6,6,6,6,6,0,6,6,6,6182
user6182,0,7,7,7,7,7,7,0,7,7,0,7,7,7,7,0,7,7,7,7,7,7,7,0,7,7,7,7,7,0,7,0,0,7,0,7,7,7,7,7,7,0,7,7,0,7,7,0,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,0,7,7,7,0,0,7,0,7,7,7,7,7,7,7,0,0,7,7,7,0,7,7,7,7,7,7,7,0,7,7,7,7,6183
user6183,0,6,0,6,0,6,6,6,0,6,6,6,0,6,6,0,6,6,6,6,0,0,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,0,0,6,6,6,0,6,6,6,6,0,6,0,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,0,6,6,6,6,6,6,6,0,6,6,6,6,0,6,6,6,6,6184
user6184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6185
user6185,0,0,4,4,4,0,4,4,4,4,4,4,4,0,0,4,4,4,4,0,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,0,4,4,4,0,4,4,4,4,4,4,4,4,4,4,0,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,0,0,4,0,4,0,4,0,4,4,4,4,4,4,4,4,4,4,6186
user6186,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,0,0,6,6,6,6,6,0,6,6,0,6,6,6,6,6,6,6,0,6,6,0,0,6,6,6,0,6,6,0,6,6,6,6,0,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,0,6,6187
user6187,9,9,9,9,9,9,0,0,9,0,9,9,9,9,0,9,0,0,9,9,9,0,0,9,9,9,0,9,9,9,9,9,9,9,0,9,9,9,9,0,9,0,9,9,0,0,0,9,9,9,9,9,9,9,9,9,9,9,0,9,0,9,9,9,9,0,9,0,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,0,9,0,9,0,0,9,9,9,9,9,9,9,9,9,0,9,6188
user6188,0,5,0,0,5,5,5,0,5,5,5,0,5,5,0,5,5,5,0,5,5,5,5,0,5,0,5,5,0,5,5,0,5,5,5,5,0,5,5,0,5,5,5,5,5,5,0,5,5,5,5,5,5,0,0,5,5,5,5,5,0,5,0,5,5,5,0,0,0,5,5,5,5,5,5,5,0,5,5,5,5,5,0,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6189
user6189,9,9,9,9,9,9,9,9,0,9,0,9,9,9,9,9,9,9,9,9,9,0,9,9,9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,0,0,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,0,9,9,9,9,9,0,0,9,9,9,9,9,9,9,9,9,9,9,0,9,0,9,0,9,9,9,9,9,9,9,6190
user6190,4,4,4,4,4,4,0,0,4,4,4,4,4,0,0,4,0,4,4,4,4,0,4,0,4,4,0,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,0,4,4,0,4,4,0,4,4,4,4,4,0,0,4,4,4,4,0,0,4,4,4,4,0,0,4,4,4,4,4,0,4,4,4,0,0,6191
user6191,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,0,3,3,0,0,0,3,3,0,3,3,3,3,0,3,0,3,0,3,3,0,3,3,3,3,0,3,3,3,3,3,0,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,0,0,0,3,3,3,3,3,3,3,3,3,3,3,6192
user6192,3,3,0,3,3,0,3,3,0,3,3,3,3,0,0,3,3,3,0,0,3,3,0,0,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,3,3,3,3,3,3,3,0,3,3,3,3,3,0,3,3,3,0,0,3,0,0,3,3,0,3,3,3,3,3,0,3,3,3,0,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6193
user6193,8,0,8,8,8,0,0,8,8,8,8,0,0,8,8,0,8,8,8,8,8,8,8,8,8,8,0,8,0,8,8,8,0,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,0,8,8,8,8,0,8,8,8,8,8,8,8,0,8,8,8,0,8,8,8,8,8,8,8,8,8,8,0,8,8,0,8,0,8,0,8,8,8,8,0,0,8,8,8,6194
user6194,7,7,7,0,7,7,7,7,0,7,7,7,7,7,7,0,0,7,7,7,7,7,0,7,7,7,7,7,0,7,7,7,7,7,7,0,7,0,7,7,7,0,7,0,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7,0,0,7,7,0,0,7,7,0,7,7,7,7,7,7,7,0,0,7,7,7,7,0,0,0,7,7,7,7,7,0,7,7,0,7,0,7,6195
user6195,4,4,4,4,0,4,0,4,0,4,4,4,4,4,4,4,4,4,0,0,4,4,4,4,4,4,0,0,4,0,4,4,4,4,4,4,4,0,4,4,4,0,0,4,4,0,0,4,4,0,0,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,0,4,4,0,0,4,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,0,4,4,4,6196
user6196,6,0,0,0,6,6,6,6,6,0,6,6,6,6,0,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,0,6,6,6,6,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,0,6,6,6,0,6,6,0,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,0,6,0,6,6197
user6197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6198
user6198,0,9,0,9,9,9,9,9,9,9,9,9,9,9,9,0,0,9,9,0,0,9,9,9,9,9,0,9,0,9,9,9,9,9,0,9,9,9,0,9,9,9,9,9,9,9,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,0,9,9,9,9,9,9,9,0,9,9,9,9,9,0,9,9,9,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,0,0,9,6199
user6199,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,6200
user6200,3,0,3,3,0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,0,3,3,0,0,0,3,3,3,3,3,0,3,0,3,0,3,3,3,3,0,3,3,3,0,3,3,0,3,3,3,3,0,0,3,3,3,0,0,0,3,3,3,3,3,3,3,3,0,3,3,3,3,0,0,3,0,3,0,3,0,0,3,3,0,6201
user6201,10,10,10,10,10,10,10,0,10,10,10,10,0,0,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,0,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,0,10,10,0,0,10,10,6202
user6202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6203
user6203,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,6,6,0,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,0,6,0,6,6,0,6,6,6,6,6,6,0,0,6,6,6,6,6,6,6,6,6,6,0,6,6,6,0,6,6,0,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,0,6,6,6,6204
