user,JAVA,Python,C++,C#,PHP,JavaScript,Ruby,R,MATLAB,SQL,第八个嫌疑人,抖音,支付宝,微信,苹果手机,小米手机
user5986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user5987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user5988,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2
user5989,9,9,9,9,0,0,9,9,9,0,9,9,9,9,0,9
user5990,0,0,6,6,0,0,0,6,6,6,6,6,0,0,6,6
user5991,8,8,0,8,0,8,0,8,8,8,0,8,8,0,8,8
user5992,0,5,0,5,5,5,5,0,5,5,5,5,5,5,5,5
user5993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user5994,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1
user5995,0,3,3,3,3,0,0,0,3,3,0,3,3,3,3,0
user5996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user5997,2,2,2,2,0,0,2,2,2,0,2,2,2,2,0,2
user5998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user5999,7,7,7,7,0,7,7,7,7,7,7,7,0,7,7,0
user6000,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9
user6001,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
user6002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6003,2,2,2,0,0,2,2,0,2,2,0,2,0,2,2,2
user6004,5,5,5,5,5,5,5,0,5,0,5,5,0,5,5,0
user6005,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
user6006,2,2,0,2,2,2,2,0,2,2,2,2,2,2,0,2
user6007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6011,0,0,0,2,0,0,2,2,2,2,2,2,2,2,2,2
user6012,0,0,3,3,3,0,3,3,3,3,3,3,3,3,3,3
user6013,0,0,9,0,9,9,0,9,9,9,9,9,9,0,9,9
user6014,8,0,0,8,8,8,8,8,0,8,8,8,8,8,8,8
user6015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6016,3,3,3,3,0,3,3,3,3,3,0,3,3,3,0,3
user6017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6018,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
user6019,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3
user6020,3,3,3,0,3,3,3,3,3,3,0,0,3,3,3,3
user6021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6022,6,6,6,6,0,6,6,6,0,6,6,6,6,6,6,6
user6023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6025,3,3,3,3,0,3,3,0,3,0,0,3,0,0,3,3
user6026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6028,4,0,4,4,0,4,4,4,4,4,4,0,0,4,4,4
user6029,8,0,8,8,8,8,0,0,8,8,8,8,8,8,8,8
user6030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6033,10,10,10,0,10,10,10,10,0,10,10,0,10,0,10,0
user6034,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4
user6035,8,0,8,8,8,8,8,8,8,0,8,8,8,8,8,8
user6036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6037,5,0,5,0,5,0,5,5,5,5,5,0,5,5,5,0
user6038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6039,10,10,10,10,0,10,0,0,10,10,10,10,10,10,10,0
user6040,0,0,0,2,2,2,2,2,2,2,2,2,0,2,2,2
user6041,0,5,5,5,5,5,0,5,0,0,5,5,5,5,0,0
user6042,2,2,2,0,2,2,2,2,2,0,2,2,2,0,2,2
user6043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6044,0,8,8,8,8,0,8,8,8,8,8,8,8,0,8,8
user6045,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3
user6046,6,6,6,6,0,6,6,6,6,6,6,6,0,6,6,6
user6047,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2
user6048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6049,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2
user6050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6051,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8
user6052,8,0,0,8,0,8,0,8,8,8,0,8,0,8,0,8
user6053,0,0,7,0,7,7,0,7,7,7,7,7,7,7,7,7
user6054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6056,2,2,2,2,2,2,0,2,2,2,0,2,0,2,2,0
user6057,6,6,0,6,6,6,0,6,6,6,6,6,6,0,6,6
user6058,3,3,3,3,3,3,3,0,0,3,0,3,3,0,3,0
user6059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6060,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4
user6061,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
user6062,9,9,0,9,9,0,9,0,9,9,9,9,9,9,9,9
user6063,9,9,9,9,9,9,9,9,9,0,9,9,9,9,0,9
user6064,6,6,6,6,0,6,6,0,6,6,6,6,6,6,6,6
user6065,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7
user6066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6068,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,0
user6069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6071,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
user6072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6073,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
user6074,4,4,4,4,4,4,4,4,4,0,4,4,4,0,0,4
user6075,10,10,10,10,0,10,0,10,10,10,10,10,10,10,10,0
user6076,10,10,0,10,10,10,10,10,10,10,10,10,10,10,0,10
user6077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6079,7,7,0,7,0,0,7,7,7,7,7,7,7,7,7,0
user6080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6081,6,6,6,6,0,0,6,6,6,6,6,0,6,6,6,6
user6082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6083,5,5,5,5,5,0,5,5,0,5,5,5,5,5,5,5
user6084,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
user6085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6086,2,2,2,2,2,0,2,0,2,2,2,2,0,0,2,2
user6087,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0
user6088,2,0,2,2,2,2,2,0,2,0,2,0,0,2,2,2
user6089,8,8,8,8,0,8,8,0,0,8,8,8,8,8,8,0
user6090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6091,8,8,8,8,8,0,8,8,8,0,8,0,0,8,8,8
user6092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6094,5,0,0,0,5,5,5,5,5,0,5,0,5,5,5,5
user6095,6,6,0,6,6,6,0,6,6,6,6,0,6,6,6,6
user6096,6,6,6,6,0,6,6,6,6,6,6,6,0,6,6,6
user6097,6,6,6,6,6,0,0,0,0,0,6,6,6,6,6,6
user6098,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8
user6099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6100,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
user6101,10,0,10,0,10,0,10,0,10,10,0,10,0,10,0,10
user6102,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1
user6103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6104,4,4,4,4,4,0,0,4,4,4,4,0,4,4,4,0
user6105,0,3,3,3,0,3,3,3,0,3,3,3,3,3,3,3
user6106,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1
user6107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6109,4,4,0,4,4,4,4,4,4,4,4,0,4,4,4,0
user6110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6112,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8
user6113,9,9,9,9,9,9,0,0,0,9,0,9,9,9,9,9
user6114,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8
user6115,9,9,9,9,9,9,9,0,9,0,9,9,9,9,0,9
user6116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6117,8,0,0,8,8,0,0,8,8,8,8,8,8,8,8,0
user6118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6120,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
user6121,2,0,0,2,2,2,2,0,2,2,2,0,2,2,2,0
user6122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6124,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2
user6125,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
user6126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6131,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
user6132,10,10,10,10,10,0,10,0,0,10,10,10,0,0,10,10
user6133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6136,9,9,9,9,9,9,9,9,9,9,9,9,0,9,0,0
user6137,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9
user6138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6140,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1
user6141,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
user6142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6143,2,0,2,2,2,0,2,2,2,2,0,0,0,2,2,2
user6144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6147,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9
user6148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6149,7,7,0,7,7,7,0,7,7,0,7,7,7,7,7,7
user6150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6151,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
user6152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6154,3,0,0,0,3,3,3,0,0,3,3,3,3,0,3,0
user6155,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
user6156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6158,5,5,5,0,0,5,5,5,5,5,0,5,0,5,5,0
user6159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6160,7,0,7,7,7,7,7,7,7,7,7,7,7,7,0,7
user6161,0,3,3,3,0,3,0,3,0,3,3,3,3,3,3,3
user6162,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8
user6163,4,4,4,0,4,4,4,4,4,4,0,4,4,4,4,4
user6164,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0
user6165,3,3,3,3,3,3,3,3,3,3,3,3,0,3,0,3
user6166,2,2,2,2,0,2,2,2,2,2,2,0,0,0,2,2
user6167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6170,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4
user6171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6172,10,10,10,0,10,10,10,10,10,0,10,10,10,10,10,10
user6173,3,3,3,3,0,3,0,3,3,3,3,3,3,0,3,3
user6174,7,7,7,0,7,0,0,7,7,7,7,7,7,7,7,0
user6175,7,7,7,7,7,0,7,7,7,7,7,0,7,7,7,7
user6176,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3
user6177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6179,0,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5
user6180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6181,2,2,0,0,2,2,0,2,2,2,2,2,2,0,2,2
user6182,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
user6183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6185,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4
user6186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6190,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,0
user6191,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1
user6192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6194,9,9,9,9,9,9,9,9,9,0,9,0,9,9,0,9
user6195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6199,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9
user6200,8,0,8,0,0,8,0,8,8,8,0,8,8,8,8,0
user6201,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
user6202,0,2,0,0,2,2,2,2,2,2,0,0,2,2,2,0
user6203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6206,3,0,3,3,3,0,0,0,0,3,3,3,3,0,3,0
user6207,2,2,2,2,0,2,0,0,2,2,2,2,0,0,2,0
user6208,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0
user6209,10,10,0,10,10,0,0,10,0,10,0,10,10,10,10,10
user6210,0,3,3,3,0,3,3,0,0,3,3,0,3,3,3,3
user6211,0,7,7,7,7,7,7,7,0,7,7,7,0,7,7,7
user6212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6214,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
user6215,5,5,5,5,5,5,5,0,5,5,5,5,5,5,0,5
user6216,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
user6217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6218,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3
user6219,0,0,0,0,4,4,4,0,4,4,0,4,4,4,4,0
user6220,8,8,8,8,8,0,8,8,8,8,8,8,8,0,8,8
user6221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6222,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6
user6223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6224,3,3,3,3,3,3,3,3,3,0,3,0,3,3,3,3
user6225,10,10,10,10,10,10,10,0,10,10,10,10,10,10,0,10
user6226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6229,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2
user6230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6232,7,7,7,7,0,7,0,0,7,7,7,7,7,7,7,7
user6233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6234,7,0,0,0,0,0,7,7,7,0,7,7,7,7,7,7
user6235,3,3,0,3,3,3,3,0,3,3,3,3,0,3,3,3
user6236,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
user6237,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
user6238,3,0,3,3,3,3,0,3,3,3,3,3,0,3,3,3
user6239,3,3,0,3,3,3,3,0,3,3,3,3,3,3,3,0
user6240,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10
user6241,3,3,3,3,3,3,3,0,3,0,3,3,0,3,3,3
user6242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6245,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9
user6246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6247,0,9,9,9,9,9,9,9,9,9,9,9,9,0,9,0
user6248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6249,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0
user6250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6256,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1
user6257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6258,9,9,9,0,9,9,0,9,0,9,9,9,9,0,9,9
user6259,7,7,7,7,0,7,0,7,7,7,7,7,7,7,7,0
user6260,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,0
user6261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6264,0,9,0,9,9,9,9,9,9,9,9,0,9,9,9,9
user6265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6266,0,0,4,4,4,4,4,4,0,4,4,0,0,4,4,4
user6267,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3
user6268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6270,7,7,0,7,7,7,0,7,0,7,0,7,7,0,0,7
user6271,0,2,2,2,2,2,2,0,2,2,2,2,2,2,0,2
user6272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6274,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,0
user6275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6276,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4
user6277,0,0,6,6,6,6,6,6,6,6,6,0,6,0,0,6
user6278,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5
user6279,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10
user6280,10,10,10,10,0,10,10,10,10,10,0,10,10,0,10,10
user6281,2,2,2,0,2,2,0,2,2,2,0,2,0,0,2,2
user6282,10,0,10,10,0,10,10,10,10,10,10,0,10,10,10,0
user6283,5,5,5,5,0,5,0,5,0,5,0,5,5,5,0,5
user6284,7,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7
user6285,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
user6286,4,4,4,0,4,4,4,4,4,0,0,4,0,4,4,4
user6287,0,6,6,6,0,0,6,6,0,6,6,0,6,6,0,6
user6288,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2
user6289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6291,0,9,9,9,9,0,0,0,0,9,0,9,9,9,9,9
user6292,0,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3
user6293,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1
user6294,3,3,0,3,3,3,0,3,0,3,0,3,3,3,3,0
user6295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6297,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0
user6298,0,10,10,10,10,10,10,10,10,10,10,0,0,0,10,10
user6299,7,7,7,0,0,7,7,7,0,7,7,0,7,7,0,7
user6300,9,9,9,9,9,9,0,9,9,9,9,0,9,0,9,9
user6301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6302,7,0,7,7,7,7,7,7,7,0,7,7,7,7,0,7
user6303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6305,0,0,10,10,10,10,10,10,0,10,10,10,10,10,0,10
user6306,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
user6307,2,2,2,2,0,2,2,2,2,0,2,0,2,0,2,2
user6308,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1
user6309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6311,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
user6312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6314,2,2,2,0,2,2,0,2,0,2,0,2,2,0,2,2
user6315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6316,9,9,9,9,0,0,0,9,9,0,9,9,9,9,9,9
user6317,2,2,0,2,0,2,2,2,0,2,2,2,2,2,2,2
user6318,6,6,6,6,6,6,6,6,0,0,0,6,6,6,6,6
user6319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6321,3,3,3,3,0,3,3,3,3,3,3,3,3,0,3,0
user6322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6324,0,6,6,6,6,6,6,0,6,0,6,6,6,6,6,6
user6325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6326,6,6,6,6,6,6,6,6,6,6,0,6,0,6,6,6
user6327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6328,5,5,5,5,0,5,5,5,5,5,5,0,5,5,5,0
user6329,2,2,2,2,2,0,2,0,0,2,0,2,2,2,0,0
user6330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6332,0,10,0,10,10,10,10,10,10,10,10,0,10,10,10,10
user6333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6335,0,2,0,2,0,0,2,2,2,2,2,0,2,0,2,2
user6336,10,10,10,10,0,0,10,10,10,0,0,10,0,10,10,10
user6337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6342,7,0,7,7,0,7,7,0,7,0,7,0,7,7,7,7
user6343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6345,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1
user6346,6,6,6,6,6,0,6,6,6,6,6,0,6,6,6,6
user6347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6348,3,3,3,3,3,0,3,0,3,0,0,3,3,3,3,3
user6349,7,7,0,7,7,7,7,7,7,7,7,0,7,7,7,7
user6350,5,5,5,5,0,5,5,5,5,5,5,0,5,0,5,5
user6351,0,3,3,3,3,0,3,3,3,0,3,0,3,3,3,3
user6352,0,0,2,2,2,2,2,2,2,0,2,2,2,2,2,0
user6353,5,0,5,5,5,0,5,5,0,5,0,5,0,0,5,5
user6354,2,2,2,2,2,2,0,0,2,2,2,2,2,2,0,2
user6355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6356,8,8,8,8,8,8,8,8,8,8,0,0,0,8,8,8
user6357,9,9,9,9,9,9,9,9,9,9,0,9,9,0,9,9
user6358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6360,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,4
user6361,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1
user6362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6365,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1
user6366,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3
user6367,6,0,6,0,6,6,6,0,6,0,6,6,6,0,6,6
user6368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6369,9,0,9,9,9,9,0,9,9,9,9,9,9,9,9,9
user6370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user6371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
